Mixture,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,ProMono-like,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
1_ATRA,5.55735650315171,1.36641762102225,0.307786665108809,0,0,0,4.26419393932502,0,0.928384894800484,0.505809402247855,11.4957547286078
1_ATRA_GSK-LSD1,6.09338554220114,0.981649817598304,0.34433147474503,0,0,0,4.31589805129258,0,0.931180069390055,0.484827130348547,11.735264885837
1_ATRA_MB3,5.78786663074048,0.83311374108474,0,0.433443210923135,0,0,4.18379489217697,0,0.928567872919847,0.491968305855401,11.2382184749253
1_ATRA_MB3_GSK-LSD1,5.68257271804583,0.807431117193351,0,0.505558987011538,0,0,4.23079875993678,0,0.923227466748431,0.503072479295393,11.2263615821875
1_GSK-LSD1,7.3427056724994,1.0707979946993,0.27578728307163,0,0,0,3.22635109365469,0,0.947674764675599,0.410890070748185,11.915642043925
1_MB3,7.32326049906349,1.06059792226019,0.250555238339917,0,0,0,3.19921174069728,0,0.946644438748136,0.411367028062551,11.8336254003609
1_untreated,7.16321673200036,1.19637463718088,0.506191936976368,0,0,0,2.89152001196379,0,0.951739882424698,0.406446824194294,11.7573033181214
2_ATRA,5.44163599801107,1.34090193543405,0.153413412003474,0,0,0,4.75551586203595,0,0.919367131669984,0.52566031439117,11.6914672074846
2_ATRA_GSK-LSD1,5.70385914791733,1.27932048680789,0,0,0,0,4.73781757817903,0,0.920430633162701,0.514349888559588,11.7209972129043
2_ATRA_MB3,5.41367356089507,1.52421654771194,0.257570622532386,0,0,0,4.59363262822943,0,0.919747548840744,0.527765984748587,11.7890933593688
2_ATRA_MB3_GSK-LSD1,5.49398798448536,1.53717662919866,0.280832173903347,0,0,0,4.53263500015503,0,0.923140690921542,0.521653439775843,11.8446317877424
2_GSK-LSD1,7.37892434213154,1.23895621758687,0,0,0,0,3.43063672297185,0,0.953093316490995,0.404193482399426,12.0485172826903
2_MB3,7.60507584962387,1.00393691043066,0,0,0,0,3.58080768541386,0,0.947720214704327,0.408087533956082,12.1898204454684
2_untreated,7.68853409655317,1.09507398325259,0,0,0,0,3.41459953223572,0,0.950645715637025,0.399512476130426,12.1982076120415
3_ATRA,5.41851864983299,1.41094652422749,0.485956892853215,0,0,0,4.33530960221003,0,0.931567270319086,0.511428504155164,11.6507316691237
3_ATRA_GSK-LSD1,5.70539937377574,1.26284301255962,0.528887978758039,0,0,0,4.29524253910898,0,0.934850096500351,0.497871601278046,11.7923729042024
3_ATRA_MB3,5.85804328478374,1.24400833371316,0.341593678069256,0,0,0,4.37463177810672,0,0.929659250138048,0.498261978122904,11.8182770746729
3_ATRA_MB3_GSK-LSD1,5.35558296960035,1.43642590636832,0.357825851942049,0,0,0,4.26707081796912,0,0.941623999143594,0.497965964607969,11.4169055458798
3_GSK-LSD1,8.73964823395684,0.321902706683308,0,0.0370641764684978,0,0,3.24556912114235,0,0.96021064899945,0.344245969166973,12.344184238251
3_MB3,8.05452470220933,0.72840612435215,0,0,0,0,3.27194467811617,0,0.95777756059694,0.367940606184644,12.0548755046777
3_untreated,7.97155663484977,0.595857774616166,0,0.354077813064042,0,0,3.06834276775914,0,0.959814485105552,0.365912746513168,11.9898349902891
